code_id,status,num_of_tests,num_of_pass,num_of_fail
wrong_1_436.py,Fail,11.0,6,5
wrong_1_083.py,Fail,11.0,10,1
wrong_1_542.py,Fail,11.0,9,2
wrong_1_562.py,Fail,11.0,4,7
wrong_1_394.py,Fail,11.0,9,2
wrong_1_116.py,Fail,11.0,10,1
wrong_1_171.py,Fail,11.0,8,3
wrong_1_360.py,Fail,11.0,8,3
wrong_1_191.py,Fail,11.0,0,11
wrong_1_533.py,Fail,11.0,2,9
wrong_1_272.py,Fail,11.0,9,2
wrong_1_365.py,Fail,11.0,8,3
wrong_1_501.py,Fail,11.0,4,7
wrong_1_034.py,Fail,11.0,2,9
wrong_1_113.py,Fail,11.0,10,1
wrong_1_018.py,Fail,11.0,9,2
wrong_1_202.py,Fail,11.0,6,5
wrong_1_269.py,Fail,11.0,9,2
wrong_1_063.py,Fail,11.0,4,7
wrong_1_330.py,Fail,11.0,0,11
wrong_1_270.py,Fail,11.0,10,1
wrong_1_211.py,Fail,11.0,8,3
wrong_1_476.py,Fail,11.0,9,2
wrong_1_548.py,Fail,11.0,9,2
wrong_1_162.py,Fail,11.0,8,3
wrong_1_033.py,Fail,11.0,4,7
wrong_1_092.py,Fail,11.0,9,2
wrong_1_387.py,Fail,11.0,7,4
wrong_1_144.py,Fail,11.0,9,2
wrong_1_539.py,Fail,11.0,9,2
wrong_1_332.py,Fail,11.0,7,4
wrong_1_462.py,Fail,11.0,10,1
wrong_1_232.py,Fail,11.0,10,1
wrong_1_125.py,Fail,11.0,10,1
wrong_1_546.py,Fail,11.0,4,7
wrong_1_574.py,Fail,11.0,10,1
wrong_1_268.py,Fail,11.0,9,2
wrong_1_192.py,Fail,11.0,4,7
wrong_1_258.py,Fail,11.0,9,2
wrong_1_002.py,Fail,11.0,9,2
wrong_1_020.py,Fail,11.0,9,2
wrong_1_490.py,Fail,11.0,7,4
wrong_1_324.py,Fail,11.0,9,2
wrong_1_385.py,Fail,11.0,0,11
wrong_1_446.py,Fail,11.0,7,4
wrong_1_271.py,Fail,11.0,9,2
wrong_1_412.py,Fail,11.0,5,6
wrong_1_325.py,Fail,11.0,9,2
wrong_1_335.py,Fail,11.0,9,2
wrong_1_382.py,Fail,11.0,0,11
wrong_1_551.py,Fail,11.0,10,1
wrong_1_095.py,Fail,11.0,10,1
wrong_1_392.py,Fail,11.0,10,1
wrong_1_276.py,Fail,11.0,0,11
wrong_1_009.py,Fail,11.0,0,11
wrong_1_205.py,Fail,11.0,3,8
wrong_1_417.py,Fail,11.0,10,1
wrong_1_346.py,Fail,11.0,10,1
wrong_1_195.py,Fail,11.0,9,2
wrong_1_084.py,Fail,11.0,9,2
wrong_1_530.py,Fail,11.0,9,2
wrong_1_197.py,Fail,11.0,6,5
wrong_1_326.py,Fail,11.0,9,2
wrong_1_439.py,Fail,11.0,3,8
wrong_1_183.py,Fail,11.0,0,11
wrong_1_519.py,Fail,11.0,4,7
wrong_1_508.py,Fail,11.0,7,4
wrong_1_421.py,Fail,11.0,9,2
wrong_1_438.py,Fail,11.0,7,4
wrong_1_305.py,Fail,11.0,9,2
wrong_1_137.py,Fail,11.0,9,2
wrong_1_444.py,Fail,11.0,9,2
wrong_1_560.py,Fail,11.0,8,3
wrong_1_544.py,Fail,11.0,9,2
wrong_1_517.py,Fail,11.0,9,2
wrong_1_222.py,Fail,11.0,0,11
wrong_1_199.py,Fail,11.0,10,1
wrong_1_143.py,Fail,11.0,9,2
wrong_1_440.py,Fail,11.0,9,2
wrong_1_515.py,Fail,11.0,9,2
wrong_1_381.py,Fail,11.0,8,3
wrong_1_054.py,Fail,11.0,9,2
wrong_1_469.py,Fail,11.0,9,2
wrong_1_414.py,Fail,11.0,9,2
wrong_1_006.py,Fail,11.0,8,3
wrong_1_102.py,Fail,11.0,9,2
wrong_1_157.py,Fail,11.0,10,1
wrong_1_015.py,Fail,11.0,6,5
wrong_1_057.py,Fail,11.0,10,1
wrong_1_257.py,Fail,11.0,9,2
wrong_1_327.py,Fail,11.0,9,2
wrong_1_025.py,Fail,11.0,9,2
wrong_1_534.py,Fail,11.0,4,7
wrong_1_119.py,Fail,11.0,9,2
wrong_1_348.py,Fail,11.0,2,9
wrong_1_093.py,Fail,11.0,9,2
wrong_1_399.py,Fail,11.0,9,2
wrong_1_032.py,Fail,11.0,6,5
wrong_1_065.py,Fail,11.0,0,11
wrong_1_525.py,Fail,11.0,9,2
wrong_1_043.py,Fail,11.0,4,7
wrong_1_509.py,Fail,11.0,9,2
wrong_1_128.py,Fail,11.0,9,2
wrong_1_039.py,Fail,11.0,2,9
wrong_1_244.py,Fail,11.0,7,4
wrong_1_481.py,Fail,11.0,9,2
wrong_1_059.py,Fail,11.0,7,4
wrong_1_220.py,Fail,11.0,9,2
wrong_1_554.py,Fail,11.0,9,2
wrong_1_428.py,Fail,11.0,9,2
wrong_1_453.py,Fail,11.0,2,9
wrong_1_472.py,Fail,11.0,9,2
wrong_1_223.py,Fail,11.0,4,7
wrong_1_024.py,Fail,11.0,10,1
wrong_1_155.py,Fail,11.0,10,1
wrong_1_455.py,Fail,11.0,10,1
wrong_1_572.py,Fail,11.0,8,3
wrong_1_493.py,Fail,11.0,9,2
wrong_1_484.py,Fail,11.0,3,8
wrong_1_030.py,Fail,11.0,2,9
wrong_1_161.py,Fail,11.0,10,1
wrong_1_122.py,Fail,11.0,9,2
wrong_1_573.py,Fail,11.0,9,2
wrong_1_136.py,Fail,11.0,2,9
wrong_1_160.py,Fail,11.0,9,2
wrong_1_540.py,Fail,11.0,10,1
wrong_1_459.py,Fail,11.0,4,7
wrong_1_373.py,Fail,11.0,0,11
wrong_1_013.py,Fail,11.0,0,11
wrong_1_303.py,Fail,11.0,9,2
wrong_1_250.py,Fail,11.0,4,7
wrong_1_570.py,Fail,11.0,0,11
wrong_1_341.py,Fail,11.0,9,2
wrong_1_127.py,Fail,11.0,9,2
wrong_1_021.py,Fail,11.0,9,2
wrong_1_100.py,Fail,11.0,9,2
wrong_1_254.py,Fail,11.0,0,11
wrong_1_482.py,Fail,11.0,10,1
wrong_1_502.py,Fail,11.0,0,11
wrong_1_410.py,Fail,11.0,7,4
wrong_1_007.py,Fail,11.0,4,7
wrong_1_037.py,Fail,11.0,4,7
wrong_1_406.py,Fail,11.0,0,11
wrong_1_301.py,Fail,11.0,9,2
wrong_1_504.py,Fail,11.0,0,11
wrong_1_331.py,Fail,11.0,5,6
wrong_1_336.py,Fail,11.0,10,1
wrong_1_281.py,Fail,11.0,9,2
wrong_1_123.py,Fail,11.0,10,1
wrong_1_429.py,Fail,11.0,9,2
wrong_1_282.py,Fail,11.0,9,2
wrong_1_152.py,Fail,11.0,4,7
wrong_1_495.py,Fail,11.0,10,1
wrong_1_329.py,Fail,11.0,0,11
wrong_1_274.py,Fail,11.0,10,1
wrong_1_198.py,Fail,11.0,0,11
wrong_1_129.py,Fail,11.0,9,2
wrong_1_288.py,Fail,11.0,8,3
wrong_1_087.py,Fail,11.0,10,1
wrong_1_114.py,Fail,11.0,10,1
wrong_1_316.py,Fail,11.0,9,2
wrong_1_536.py,Fail,11.0,4,7
wrong_1_214.py,Fail,11.0,9,2
wrong_1_575.py,Fail,11.0,10,1
wrong_1_447.py,Fail,11.0,4,7
wrong_1_201.py,Fail,11.0,9,2
wrong_1_290.py,Fail,11.0,0,11
wrong_1_512.py,Fail,11.0,2,9
wrong_1_056.py,Fail,11.0,9,2
wrong_1_118.py,Fail,11.0,9,2
wrong_1_245.py,Fail,11.0,0,11
wrong_1_139.py,Fail,11.0,9,2
wrong_1_378.py,Fail,11.0,7,4
wrong_1_557.py,Fail,11.0,4,7
wrong_1_375.py,Fail,11.0,0,11
wrong_1_304.py,Fail,11.0,3,8
wrong_1_354.py,Fail,11.0,2,9
wrong_1_518.py,Fail,11.0,10,1
wrong_1_051.py,Fail,11.0,9,2
wrong_1_565.py,Fail,11.0,9,2
wrong_1_053.py,Fail,11.0,9,2
wrong_1_413.py,Fail,11.0,0,11
wrong_1_339.py,Fail,11.0,9,2
wrong_1_105.py,Fail,11.0,5,6
wrong_1_008.py,Fail,11.0,9,2
wrong_1_372.py,Fail,11.0,10,1
wrong_1_513.py,Fail,11.0,4,7
wrong_1_522.py,Fail,11.0,9,2
wrong_1_200.py,Fail,11.0,9,2
wrong_1_221.py,Fail,11.0,0,11
wrong_1_178.py,Fail,11.0,9,2
wrong_1_173.py,Fail,11.0,9,2
wrong_1_243.py,Fail,11.0,2,9
wrong_1_011.py,Fail,11.0,1,10
wrong_1_027.py,Fail,11.0,10,1
wrong_1_237.py,Fail,11.0,9,2
wrong_1_311.py,Fail,11.0,7,4
wrong_1_377.py,Fail,11.0,8,3
wrong_1_225.py,Fail,11.0,7,4
wrong_1_351.py,Fail,11.0,9,2
wrong_1_499.py,Fail,11.0,9,2
wrong_1_226.py,Fail,11.0,9,2
wrong_1_489.py,Fail,11.0,7,4
wrong_1_362.py,Fail,11.0,10,1
wrong_1_235.py,Fail,11.0,9,2
wrong_1_437.py,Fail,11.0,7,4
wrong_1_430.py,Fail,11.0,9,2
wrong_1_038.py,Fail,11.0,5,6
wrong_1_302.py,Fail,11.0,9,2
wrong_1_248.py,Fail,11.0,6,5
wrong_1_049.py,Fail,11.0,4,7
wrong_1_396.py,Fail,11.0,8,3
wrong_1_091.py,Fail,11.0,10,1
wrong_1_064.py,Fail,11.0,6,5
wrong_1_524.py,Fail,11.0,9,2
wrong_1_527.py,Fail,11.0,9,2
wrong_1_400.py,Fail,11.0,10,1
wrong_1_294.py,Fail,11.0,0,11
wrong_1_538.py,Fail,11.0,7,4
wrong_1_423.py,Fail,11.0,9,2
wrong_1_141.py,Fail,11.0,9,2
wrong_1_067.py,Fail,11.0,9,2
wrong_1_097.py,Fail,11.0,10,1
wrong_1_366.py,Fail,11.0,10,1
wrong_1_285.py,Fail,11.0,9,2
wrong_1_337.py,Fail,11.0,9,2
wrong_1_058.py,Fail,11.0,10,1
wrong_1_005.py,Fail,11.0,10,1
wrong_1_461.py,Fail,11.0,9,2
wrong_1_310.py,Fail,11.0,0,11
wrong_1_379.py,Fail,11.0,7,4
wrong_1_227.py,Fail,11.0,9,2
wrong_1_166.py,Fail,11.0,10,1
wrong_1_106.py,Fail,11.0,8,3
wrong_1_133.py,Fail,11.0,9,2
wrong_1_500.py,Fail,11.0,4,7
wrong_1_068.py,Fail,11.0,9,2
wrong_1_048.py,Fail,11.0,4,7
wrong_1_073.py,Fail,11.0,9,2
wrong_1_284.py,Fail,11.0,10,1
wrong_1_130.py,Fail,11.0,9,2
wrong_1_528.py,Fail,11.0,9,2
wrong_1_480.py,Fail,11.0,9,2
wrong_1_470.py,Fail,11.0,10,1
wrong_1_388.py,Fail,11.0,9,2
wrong_1_267.py,Fail,11.0,9,2
wrong_1_532.py,Fail,11.0,2,9
wrong_1_559.py,Fail,11.0,4,7
wrong_1_345.py,Fail,11.0,10,1
wrong_1_031.py,Fail,11.0,9,2
wrong_1_516.py,Fail,11.0,8,3
wrong_1_425.py,Fail,11.0,10,1
wrong_1_026.py,Fail,11.0,9,2
wrong_1_134.py,Fail,11.0,9,2
wrong_1_076.py,Fail,11.0,9,2
wrong_1_555.py,Fail,11.0,9,2
wrong_1_256.py,Fail,11.0,9,2
wrong_1_507.py,Fail,11.0,5,6
wrong_1_242.py,Fail,11.0,1,10
wrong_1_401.py,Fail,11.0,7,4
wrong_1_287.py,Fail,11.0,8,3
wrong_1_356.py,Fail,11.0,9,2
wrong_1_343.py,Fail,11.0,9,2
wrong_1_208.py,Fail,11.0,8,3
wrong_1_340.py,Fail,11.0,9,2
wrong_1_357.py,Fail,11.0,0,11
wrong_1_563.py,Fail,11.0,4,7
wrong_1_402.py,Fail,11.0,9,2
wrong_1_203.py,Fail,11.0,8,3
wrong_1_045.py,Fail,11.0,4,7
wrong_1_488.py,Fail,11.0,7,4
wrong_1_338.py,Fail,11.0,9,2
wrong_1_098.py,Fail,11.0,10,1
wrong_1_124.py,Fail,11.0,4,7
wrong_1_355.py,Fail,11.0,4,7
wrong_1_435.py,Fail,11.0,4,7
wrong_1_047.py,Fail,11.0,9,2
wrong_1_103.py,Fail,11.0,9,2
wrong_1_432.py,Fail,11.0,9,2
wrong_1_090.py,Fail,11.0,8,3
wrong_1_188.py,Fail,11.0,10,1
wrong_1_186.py,Fail,11.0,0,11
wrong_1_521.py,Fail,11.0,6,5
wrong_1_017.py,Fail,11.0,7,4
wrong_1_115.py,Fail,11.0,10,1
wrong_1_147.py,Fail,11.0,6,5
wrong_1_234.py,Fail,11.0,9,2
wrong_1_364.py,Fail,11.0,10,1
