code_id,status,num_of_tests,num_of_pass,num_of_fail
mutant_37_0.py,Fail,11.0,7,5
mutant_37_5.py,Fail,11.0,3,9
mutant_38_0.py,Fail,11.0,0,10
mutant_38_1.py,Fail,11.0,0,10
mutant_38_4.py,Fail,11.0,0,10
mutant_38_3.py,Fail,11.0,0,10
mutant_38_11.py,Fail,11.0,3,7
mutant_38_13.py,Fail,11.0,2,8
mutant_38_12.py,Fail,11.0,2,8
mutant_38_6.py,Fail,11.0,0,10
mutant_38_5.py,Fail,11.0,2,8
mutant_38_7.py,Fail,11.0,0,10
mutant_38_2.py,Fail,11.0,0,10
mutant_38_10.py,Fail,11.0,2,8
mutant_38_14.py,Fail,11.0,2,8
mutant_38_9.py,Fail,11.0,2,8
mutant_38_8.py,Fail,11.0,0,10
mutant_39_0.py,Fail,16.0,1,9
mutant_39_18.py,Fail,16.0,0,10
mutant_39_5.py,Pass,16.0,10,0
mutant_39_17.py,Fail,16.0,0,10
mutant_39_20.py,Fail,16.0,2,8
mutant_39_15.py,Fail,16.0,0,10
mutant_39_16.py,Fail,16.0,0,10
mutant_39_6.py,Fail,16.0,3,7
mutant_39_9.py,Fail,16.0,0,10
mutant_39_4.py,Fail,16.0,3,7
mutant_39_1.py,Fail,16.0,0,10
mutant_39_8.py,Fail,16.0,0,10
mutant_39_13.py,Fail,16.0,0,10
mutant_39_7.py,Fail,16.0,1,9
mutant_39_14.py,Fail,16.0,2,8
mutant_39_10.py,Fail,16.0,0,10
mutant_39_12.py,Fail,16.0,0,10
mutant_39_21.py,Fail,16.0,0,10
mutant_39_3.py,Fail,16.0,0,10
mutant_39_2.py,Fail,16.0,0,10
mutant_39_11.py,Fail,16.0,0,10
mutant_39_19.py,Fail,16.0,0,10
mutant_40_3.py,Fail,17.0,13,1
mutant_40_1.py,Fail,17.0,10,4
mutant_40_4.py,Fail,17.0,12,2
mutant_40_2.py,Fail,17.0,12,2
mutant_40_5.py,Fail,17.0,12,2
mutant_40_0.py,Fail,17.0,9,5
mutant_42_0.py,Fail,7.0,1,6
mutant_43_0.py,Fail,4.0,8,3
mutant_43_2.py,Fail,4.0,6,5
mutant_43_1.py,Fail,4.0,7,4
mutant_43_3.py,Fail,4.0,6,5
mutant_44_5.py,Fail,8.0,0,10
mutant_44_0.py,Fail,8.0,0,10
mutant_44_4.py,Fail,8.0,0,10
mutant_44_1.py,Fail,8.0,0,10
mutant_44_3.py,Fail,8.0,0,10
mutant_44_6.py,Fail,8.0,0,10
mutant_44_2.py,Fail,8.0,0,10
mutant_46_11.py,Fail,21.0,6,15
mutant_46_4.py,Fail,21.0,6,15
mutant_46_1.py,Fail,21.0,6,15
mutant_46_12.py,Fail,21.0,4,17
mutant_46_13.py,Fail,21.0,6,15
mutant_46_14.py,Fail,21.0,3,18
mutant_46_16.py,Fail,21.0,5,16
mutant_46_15.py,Fail,21.0,4,17
mutant_46_3.py,Fail,21.0,4,17
mutant_46_0.py,Fail,21.0,7,14
mutant_46_2.py,Fail,21.0,6,15
mutant_46_9.py,Fail,21.0,6,15
mutant_46_7.py,Fail,21.0,4,17
mutant_46_10.py,Fail,21.0,6,15
mutant_46_5.py,Fail,21.0,5,16
mutant_46_6.py,Fail,21.0,7,14
mutant_46_8.py,Fail,21.0,6,15
mutant_47_2.py,Fail,11.0,1,10
mutant_47_4.py,Fail,11.0,1,10
mutant_47_9.py,Fail,11.0,1,10
mutant_47_3.py,Fail,11.0,1,10
mutant_47_0.py,Fail,11.0,1,10
mutant_47_10.py,Fail,11.0,1,10
mutant_47_1.py,Fail,11.0,1,10
mutant_47_11.py,Fail,11.0,5,6
mutant_47_7.py,Fail,11.0,1,10
mutant_47_12.py,Fail,11.0,5,6
mutant_47_5.py,Fail,11.0,1,10
mutant_47_8.py,Fail,11.0,1,10
mutant_47_6.py,Fail,11.0,1,10
mutant_48_0.py,Fail,13.0,1,13
mutant_48_1.py,Fail,13.0,1,13
mutant_48_2.py,Fail,13.0,1,13
mutant_48_3.py,Fail,13.0,1,13
mutant_49_2.py,Fail,21.0,10,6
mutant_49_0.py,Fail,21.0,2,14
mutant_49_3.py,Fail,21.0,2,14
mutant_49_1.py,Fail,21.0,9,7
mutant_50_4.py,Fail,0.0,15,3
mutant_50_5.py,Fail,0.0,15,3
mutant_50_1.py,Fail,0.0,1,17
mutant_50_2.py,Fail,0.0,1,17
mutant_50_3.py,Fail,0.0,1,17
mutant_50_7.py,Fail,0.0,15,3
mutant_50_6.py,Fail,0.0,15,3
mutant_50_0.py,Fail,0.0,1,17
mutant_52_2.py,Fail,20.0,8,1
mutant_52_1.py,Fail,20.0,6,3
mutant_52_0.py,Fail,20.0,5,4
mutant_54_0.py,Fail,14.0,2,9
mutant_55_3.py,Fail,16.0,1,16
mutant_55_1.py,Fail,16.0,3,14
mutant_55_0.py,Fail,16.0,2,15
mutant_55_4.py,Fail,16.0,3,14
mutant_55_5.py,Fail,16.0,1,16
mutant_55_2.py,Fail,16.0,2,15
mutant_55_6.py,Fail,16.0,3,14
mutant_56_3.py,Fail,18.0,14,6
mutant_56_2.py,Fail,18.0,13,7
mutant_56_5.py,Fail,18.0,13,7
mutant_56_1.py,Fail,18.0,14,6
mutant_56_7.py,Fail,18.0,3,17
mutant_56_0.py,Fail,18.0,14,6
mutant_56_4.py,Fail,18.0,13,7
mutant_56_6.py,Fail,18.0,14,6
mutant_57_1.py,Fail,13.0,6,4
mutant_57_3.py,Fail,13.0,5,5
mutant_57_2.py,Fail,13.0,4,6
mutant_57_0.py,Fail,13.0,1,9
mutant_59_9.py,Fail,15.0,7,8
mutant_59_2.py,Pass,15.0,15,0
mutant_59_1.py,Fail,15.0,0,15
mutant_59_3.py,Fail,15.0,6,9
mutant_59_5.py,Fail,15.0,6,9
mutant_59_7.py,Fail,15.0,0,15
mutant_59_8.py,Fail,15.0,8,7
mutant_59_4.py,Fail,15.0,6,9
mutant_59_10.py,Fail,15.0,6,9
mutant_59_0.py,Fail,15.0,6,9
mutant_59_11.py,Fail,15.0,1,14
mutant_59_6.py,Fail,15.0,1,14
mutant_60_0.py,Fail,15.0,1,17
mutant_61_6.py,Fail,15.0,5,3
mutant_61_1.py,Fail,15.0,5,3
mutant_61_7.py,Fail,15.0,3,5
mutant_61_3.py,Fail,15.0,5,3
mutant_61_0.py,Fail,15.0,5,3
mutant_61_4.py,Fail,15.0,4,4
mutant_61_5.py,Fail,15.0,4,4
mutant_61_2.py,Fail,15.0,4,4
mutant_62_3.py,Fail,9.0,0,8
mutant_62_2.py,Fail,9.0,3,5
mutant_62_1.py,Fail,9.0,3,5
mutant_62_0.py,Fail,9.0,1,7
mutant_63_1.py,Fail,16.0,4,12
mutant_63_5.py,Fail,16.0,2,14
mutant_63_10.py,Fail,16.0,4,12
mutant_63_9.py,Fail,16.0,2,14
mutant_63_0.py,Fail,16.0,3,13
mutant_63_7.py,Fail,16.0,4,12
mutant_63_4.py,Fail,16.0,3,13
mutant_63_3.py,Fail,16.0,5,11
mutant_63_8.py,Fail,16.0,2,14
mutant_63_2.py,Fail,16.0,3,13
mutant_63_6.py,Fail,16.0,2,14
mutant_64_3.py,Fail,12.0,7,9
mutant_64_0.py,Fail,12.0,6,10
mutant_64_5.py,Fail,12.0,0,16
mutant_64_4.py,Fail,12.0,10,6
mutant_64_2.py,Fail,12.0,6,10
mutant_64_1.py,Fail,12.0,7,9
mutant_64_7.py,Fail,12.0,10,6
mutant_64_9.py,Fail,12.0,1,15
mutant_64_8.py,Fail,12.0,1,15
mutant_64_6.py,Fail,12.0,0,16
mutant_65_0.py,Fail,12.0,8,8
mutant_65_9.py,Fail,12.0,4,12
mutant_65_4.py,Fail,12.0,3,13
mutant_65_2.py,Fail,12.0,3,13
mutant_65_8.py,Fail,12.0,8,8
mutant_65_1.py,Fail,12.0,8,8
mutant_65_5.py,Fail,12.0,4,12
mutant_65_3.py,Fail,12.0,3,13
mutant_65_7.py,Fail,12.0,5,11
mutant_65_6.py,Fail,12.0,5,11
mutant_65_10.py,Fail,12.0,3,13
mutant_67_1.py,Fail,9.0,0,7
mutant_67_0.py,Fail,9.0,1,6
mutant_68_4.py,Fail,11.0,0,13
mutant_68_0.py,Fail,11.0,0,13
mutant_69_5.py,Fail,13.0,7,3
mutant_69_3.py,Fail,13.0,0,10
mutant_69_7.py,Fail,13.0,2,8
mutant_69_0.py,Fail,13.0,7,3
mutant_69_2.py,Fail,13.0,0,10
mutant_69_8.py,Fail,13.0,4,6
mutant_69_6.py,Fail,13.0,1,9
mutant_69_9.py,Fail,13.0,6,4
mutant_69_1.py,Fail,13.0,0,10
mutant_69_4.py,Fail,13.0,0,10
mutant_70_0.py,Fail,8.0,1,5
mutant_70_2.py,Fail,8.0,3,3
mutant_70_1.py,Fail,8.0,1,5
mutant_70_3.py,Fail,8.0,0,6
mutant_71_8.py,Fail,14.0,2,9
mutant_71_25.py,Fail,14.0,7,4
mutant_71_20.py,Fail,14.0,2,9
mutant_71_18.py,Fail,14.0,5,6
mutant_71_26.py,Fail,14.0,6,5
mutant_71_21.py,Fail,14.0,2,9
mutant_71_24.py,Fail,14.0,5,6
mutant_71_13.py,Fail,14.0,4,7
mutant_71_29.py,Fail,14.0,7,4
mutant_71_4.py,Fail,14.0,5,6
mutant_71_19.py,Fail,14.0,5,6
mutant_71_7.py,Fail,14.0,7,4
mutant_71_11.py,Fail,14.0,3,8
mutant_71_0.py,Fail,14.0,5,6
mutant_71_1.py,Fail,14.0,6,5
mutant_71_17.py,Fail,14.0,5,6
mutant_71_15.py,Fail,14.0,4,7
mutant_71_2.py,Fail,14.0,6,5
mutant_71_22.py,Fail,14.0,4,7
mutant_71_10.py,Fail,14.0,3,8
mutant_71_14.py,Fail,14.0,4,7
mutant_71_12.py,Fail,14.0,2,9
mutant_71_5.py,Fail,14.0,2,9
mutant_71_9.py,Fail,14.0,3,8
mutant_71_28.py,Fail,14.0,6,5
mutant_71_3.py,Fail,14.0,6,5
mutant_71_27.py,Fail,14.0,6,5
mutant_71_16.py,Fail,14.0,2,9
mutant_71_23.py,Fail,14.0,5,6
mutant_71_6.py,Fail,14.0,2,9
mutant_72_9.py,Fail,18.0,15,3
mutant_72_8.py,Fail,18.0,15,3
mutant_72_1.py,Fail,18.0,13,5
mutant_72_2.py,Fail,18.0,13,5
mutant_72_3.py,Fail,18.0,3,15
mutant_72_0.py,Fail,18.0,13,5
mutant_72_7.py,Fail,18.0,14,4
mutant_72_6.py,Fail,18.0,4,14
mutant_72_5.py,Fail,18.0,13,5
mutant_72_10.py,Fail,18.0,13,5
mutant_72_4.py,Fail,18.0,15,3
mutant_73_1.py,Fail,11.0,0,17
mutant_73_6.py,Fail,11.0,1,16
mutant_73_0.py,Fail,11.0,0,17
mutant_73_5.py,Fail,11.0,1,16
mutant_73_3.py,Fail,11.0,0,17
mutant_73_4.py,Fail,11.0,1,16
mutant_73_2.py,Fail,11.0,0,17
mutant_74_4.py,Fail,12.0,12,1
mutant_74_2.py,Fail,12.0,1,12
mutant_74_0.py,Fail,12.0,7,6
mutant_74_1.py,Fail,12.0,6,7
mutant_74_3.py,Fail,12.0,1,12
mutant_75_0.py,Fail,16.0,2,18
mutant_76_0.py,Fail,15.0,4,7
mutant_76_9.py,Fail,15.0,2,9
mutant_76_2.py,Fail,15.0,4,7
mutant_76_1.py,Fail,15.0,4,7
mutant_76_6.py,Fail,15.0,9,2
mutant_76_3.py,Fail,15.0,6,5
mutant_76_4.py,Fail,15.0,5,6
mutant_76_8.py,Fail,15.0,5,6
mutant_76_7.py,Fail,15.0,7,4
mutant_76_5.py,Fail,15.0,6,5
mutant_77_4.py,Fail,14.0,1,18
mutant_77_3.py,Fail,14.0,2,17
mutant_77_2.py,Fail,14.0,4,15
mutant_77_1.py,Fail,14.0,3,16
mutant_77_0.py,Fail,14.0,2,17
mutant_78_0.py,Fail,15.0,13,10
mutant_78_2.py,Fail,15.0,1,22
mutant_78_1.py,Fail,15.0,1,22
mutant_79_2.py,Fail,17.0,0,19
mutant_79_1.py,Fail,17.0,0,19
mutant_79_0.py,Fail,17.0,0,19
mutant_100_2.py,Fail,5.0,0,6
mutant_100_0.py,Fail,5.0,0,6
mutant_100_1.py,Fail,5.0,0,6
mutant_100_3.py,Fail,5.0,0,6
mutant_101_1.py,Fail,10.0,0,5
mutant_101_0.py,Fail,10.0,0,5
mutant_101_2.py,Fail,10.0,0,5
mutant_101_3.py,Fail,10.0,0,5
mutant_102_10.py,Pass,6.0,6,0
mutant_102_8.py,Fail,6.0,3,3
mutant_102_7.py,Fail,6.0,1,5
mutant_102_12.py,Fail,6.0,3,3
mutant_102_2.py,Fail,6.0,5,1
mutant_102_4.py,Fail,6.0,5,1
mutant_102_9.py,Fail,6.0,1,5
mutant_102_1.py,Fail,6.0,5,1
mutant_102_11.py,Fail,6.0,1,5
mutant_102_3.py,Fail,6.0,4,2
mutant_102_6.py,Fail,6.0,1,5
mutant_102_0.py,Fail,6.0,5,1
mutant_102_5.py,Fail,6.0,4,2
mutant_103_3.py,Fail,5.0,5,2
mutant_103_0.py,Fail,5.0,3,4
mutant_103_8.py,Fail,5.0,0,7
mutant_103_9.py,Fail,5.0,1,6
mutant_103_1.py,Fail,5.0,3,4
mutant_103_5.py,Fail,5.0,5,2
mutant_103_7.py,Fail,5.0,1,6
mutant_103_2.py,Fail,5.0,1,6
mutant_103_4.py,Fail,5.0,2,5
mutant_103_10.py,Fail,5.0,3,4
mutant_103_6.py,Fail,5.0,1,6
mutant_104_1.py,Fail,5.0,0,5
mutant_104_2.py,Fail,5.0,0,5
mutant_104_0.py,Fail,5.0,0,5
mutant_105_0.py,Fail,6.0,4,4
mutant_107_6.py,Fail,10.0,0,24
mutant_107_2.py,Fail,10.0,1,23
mutant_107_13.py,Fail,10.0,0,24
mutant_107_3.py,Fail,10.0,0,24
mutant_107_7.py,Fail,10.0,1,23
mutant_107_11.py,Fail,10.0,0,24
mutant_107_0.py,Fail,10.0,0,24
mutant_107_8.py,Fail,10.0,0,24
mutant_107_4.py,Fail,10.0,0,24
mutant_107_5.py,Fail,10.0,0,24
mutant_107_14.py,Fail,10.0,0,24
mutant_107_12.py,Fail,10.0,1,23
mutant_107_1.py,Fail,10.0,0,24
mutant_107_10.py,Fail,10.0,0,24
mutant_107_9.py,Fail,10.0,0,24
mutant_108_7.py,Fail,12.0,0,10
mutant_108_9.py,Fail,12.0,0,10
mutant_108_8.py,Fail,12.0,0,10
mutant_109_0.py,Fail,12.0,1,8
mutant_109_1.py,Fail,12.0,4,5
mutant_109_5.py,Fail,12.0,3,6
mutant_109_7.py,Fail,12.0,3,6
mutant_109_3.py,Fail,12.0,4,5
mutant_109_6.py,Fail,12.0,3,6
mutant_113_3.py,Fail,5.0,0,6
mutant_113_7.py,Fail,5.0,0,6
mutant_113_6.py,Fail,5.0,0,6
mutant_113_2.py,Fail,5.0,0,6
mutant_113_5.py,Fail,5.0,0,6
mutant_113_1.py,Fail,5.0,0,6
mutant_113_8.py,Fail,5.0,0,6
mutant_113_0.py,Fail,5.0,0,6
mutant_113_9.py,Fail,5.0,0,6
mutant_113_4.py,Fail,5.0,0,6
mutant_115_1.py,Fail,9.0,0,5
mutant_115_0.py,Fail,9.0,0,5
mutant_116_0.py,Pass,5.0,12,0
