code_id,status,num_of_tests,num_of_pass,num_of_fail
40_mutant_40_3.py,Pass,1,1,0
40_mutant_40_1.py,Pass,1,1,0
40_mutant_40_4.py,Fail,1,0,1
40_mutant_40_2.py,Pass,1,1,0
40_mutant_40_5.py,Pass,1,1,0
40_mutant_40_0.py,Pass,1,1,0
42_mutant_42_0.py,Pass,1,1,0
43_mutant_43_0.py,Fail,3,2,1
43_mutant_43_2.py,Fail,3,1,2
43_mutant_43_1.py,Fail,3,2,1
43_mutant_43_3.py,Fail,3,2,1
44_mutant_44_5.py,Fail,2,0,2
44_mutant_44_0.py,Fail,2,0,2
44_mutant_44_4.py,Fail,2,0,2
44_mutant_44_1.py,Fail,2,1,1
44_mutant_44_3.py,Pass,2,2,0
44_mutant_44_6.py,Pass,2,2,0
44_mutant_44_2.py,Pass,2,2,0
45_mutant_45_1.py,Pass,0,0,0
45_mutant_45_2.py,Pass,0,0,0
45_mutant_45_4.py,Pass,0,0,0
45_mutant_45_3.py,Pass,0,0,0
45_mutant_45_0.py,Pass,0,0,0
46_mutant_46_11.py,Fail,1,0,1
46_mutant_46_4.py,Fail,1,0,1
46_mutant_46_1.py,Pass,1,1,0
46_mutant_46_12.py,Fail,1,0,1
46_mutant_46_13.py,Fail,1,0,1
46_mutant_46_14.py,Fail,1,0,1
46_mutant_46_16.py,Pass,1,1,0
46_mutant_46_15.py,Fail,1,0,1
46_mutant_46_3.py,Fail,1,0,1
46_mutant_46_0.py,Fail,1,0,1
46_mutant_46_2.py,Fail,1,0,1
46_mutant_46_9.py,Fail,1,0,1
46_mutant_46_7.py,Fail,1,0,1
46_mutant_46_10.py,Fail,1,0,1
46_mutant_46_5.py,Fail,1,0,1
46_mutant_46_6.py,Fail,1,0,1
46_mutant_46_8.py,Fail,1,0,1
47_mutant_47_2.py,Pass,1,1,0
47_mutant_47_4.py,Fail,1,0,1
47_mutant_47_9.py,Pass,1,1,0
47_mutant_47_3.py,Fail,1,0,1
47_mutant_47_0.py,Pass,1,1,0
47_mutant_47_10.py,Fail,1,0,1
47_mutant_47_1.py,Pass,1,1,0
47_mutant_47_11.py,Pass,1,1,0
47_mutant_47_7.py,Fail,1,0,1
47_mutant_47_12.py,Pass,1,1,0
47_mutant_47_5.py,Pass,1,1,0
47_mutant_47_8.py,Fail,1,0,1
47_mutant_47_6.py,Fail,1,0,1
48_mutant_48_0.py,Fail,2,0,2
48_mutant_48_1.py,Fail,2,0,2
48_mutant_48_2.py,Fail,2,0,2
48_mutant_48_3.py,Fail,2,0,2
49_mutant_49_2.py,Fail,2,1,1
49_mutant_49_0.py,Fail,2,1,1
49_mutant_49_3.py,Fail,2,1,1
49_mutant_49_1.py,Fail,2,1,1
50_mutant_50_4.py,Fail,2,1,1
50_mutant_50_5.py,Fail,2,1,1
50_mutant_50_1.py,Fail,2,1,1
50_mutant_50_2.py,Fail,2,1,1
50_mutant_50_3.py,Fail,2,1,1
50_mutant_50_7.py,Fail,2,1,1
50_mutant_50_6.py,Fail,2,1,1
50_mutant_50_0.py,Fail,2,1,1
52_mutant_52_2.py,Pass,2,2,0
52_mutant_52_1.py,Fail,2,0,2
52_mutant_52_0.py,Fail,2,0,2
54_mutant_54_0.py,Pass,0,0,0
56_mutant_56_3.py,Pass,2,2,0
56_mutant_56_2.py,Pass,2,2,0
56_mutant_56_5.py,Pass,2,2,0
56_mutant_56_1.py,Pass,2,2,0
56_mutant_56_7.py,Pass,2,2,0
56_mutant_56_0.py,Pass,2,2,0
56_mutant_56_4.py,Pass,2,2,0
56_mutant_56_6.py,Pass,2,2,0
57_mutant_57_1.py,Pass,1,1,0
57_mutant_57_3.py,Pass,1,1,0
57_mutant_57_2.py,Pass,1,1,0
57_mutant_57_0.py,Fail,1,0,1
60_mutant_60_0.py,Fail,1,0,1
61_mutant_61_6.py,Pass,2,2,0
61_mutant_61_1.py,Pass,2,2,0
61_mutant_61_7.py,Pass,2,2,0
61_mutant_61_3.py,Pass,2,2,0
61_mutant_61_0.py,Pass,2,2,0
61_mutant_61_4.py,Pass,2,2,0
61_mutant_61_5.py,Pass,2,2,0
61_mutant_61_2.py,Pass,2,2,0
62_mutant_62_3.py,Fail,1,0,1
62_mutant_62_2.py,Fail,1,0,1
62_mutant_62_1.py,Fail,1,0,1
62_mutant_62_0.py,Pass,1,1,0
64_mutant_64_3.py,Pass,1,1,0
64_mutant_64_0.py,Pass,1,1,0
64_mutant_64_5.py,Fail,1,0,1
64_mutant_64_4.py,Pass,1,1,0
64_mutant_64_2.py,Pass,1,1,0
64_mutant_64_1.py,Pass,1,1,0
64_mutant_64_7.py,Pass,1,1,0
64_mutant_64_9.py,Fail,1,0,1
64_mutant_64_8.py,Fail,1,0,1
64_mutant_64_6.py,Fail,1,0,1
65_mutant_65_0.py,Pass,0,0,0
65_mutant_65_9.py,Pass,0,0,0
65_mutant_65_4.py,Pass,0,0,0
65_mutant_65_2.py,Pass,0,0,0
65_mutant_65_8.py,Pass,0,0,0
65_mutant_65_1.py,Pass,0,0,0
65_mutant_65_5.py,Pass,0,0,0
65_mutant_65_3.py,Pass,0,0,0
65_mutant_65_7.py,Pass,0,0,0
65_mutant_65_6.py,Pass,0,0,0
65_mutant_65_10.py,Pass,0,0,0
66_mutant_66_1.py,Pass,0,0,0
66_mutant_66_0.py,Pass,0,0,0
67_mutant_67_1.py,Pass,0,0,0
67_mutant_67_0.py,Pass,0,0,0
68_mutant_68_4.py,Fail,1,0,1
68_mutant_68_3.py,Pass,1,1,0
68_mutant_68_2.py,Pass,1,1,0
68_mutant_68_0.py,Pass,1,1,0
68_mutant_68_1.py,Pass,1,1,0
68_mutant_68_5.py,Pass,1,1,0
69_mutant_69_5.py,Fail,1,0,1
69_mutant_69_3.py,Fail,1,0,1
69_mutant_69_7.py,Pass,1,1,0
69_mutant_69_0.py,Fail,1,0,1
69_mutant_69_2.py,Fail,1,0,1
69_mutant_69_8.py,Pass,1,1,0
69_mutant_69_6.py,Pass,1,1,0
69_mutant_69_9.py,Pass,1,1,0
69_mutant_69_1.py,Fail,1,0,1
69_mutant_69_4.py,Fail,1,0,1
70_mutant_70_0.py,Fail,1,0,1
70_mutant_70_2.py,Pass,1,1,0
70_mutant_70_1.py,Fail,1,0,1
70_mutant_70_3.py,Fail,1,0,1
71_mutant_71_8.py,Pass,3,3,0
71_mutant_71_25.py,Pass,3,3,0
71_mutant_71_20.py,Pass,3,3,0
71_mutant_71_18.py,Pass,3,3,0
71_mutant_71_26.py,Fail,3,2,1
71_mutant_71_21.py,Pass,3,3,0
71_mutant_71_24.py,Pass,3,3,0
71_mutant_71_13.py,Pass,3,3,0
71_mutant_71_29.py,Pass,3,3,0
71_mutant_71_4.py,Fail,3,0,3
71_mutant_71_19.py,Pass,3,3,0
71_mutant_71_7.py,Pass,3,3,0
71_mutant_71_11.py,Pass,3,3,0
71_mutant_71_0.py,Fail,3,0,3
71_mutant_71_1.py,Fail,3,0,3
71_mutant_71_17.py,Pass,3,3,0
71_mutant_71_15.py,Pass,3,3,0
71_mutant_71_2.py,Fail,3,1,2
71_mutant_71_22.py,Fail,3,0,3
71_mutant_71_10.py,Pass,3,3,0
71_mutant_71_14.py,Pass,3,3,0
71_mutant_71_12.py,Pass,3,3,0
71_mutant_71_5.py,Pass,3,3,0
71_mutant_71_9.py,Pass,3,3,0
71_mutant_71_28.py,Fail,3,2,1
71_mutant_71_3.py,Fail,3,2,1
71_mutant_71_27.py,Pass,3,3,0
71_mutant_71_16.py,Pass,3,3,0
71_mutant_71_23.py,Fail,3,0,3
71_mutant_71_6.py,Pass,3,3,0
72_mutant_72_9.py,Pass,4,4,0
72_mutant_72_8.py,Fail,4,2,2
72_mutant_72_1.py,Fail,4,2,2
72_mutant_72_2.py,Fail,4,2,2
72_mutant_72_3.py,Fail,4,2,2
72_mutant_72_0.py,Fail,4,2,2
72_mutant_72_7.py,Pass,4,4,0
72_mutant_72_6.py,Fail,4,2,2
72_mutant_72_5.py,Fail,4,2,2
72_mutant_72_10.py,Fail,4,2,2
72_mutant_72_4.py,Fail,4,1,3
73_mutant_73_1.py,Fail,2,0,2
73_mutant_73_6.py,Fail,2,1,1
73_mutant_73_0.py,Fail,2,0,2
73_mutant_73_5.py,Fail,2,1,1
73_mutant_73_3.py,Fail,2,1,1
73_mutant_73_4.py,Pass,2,2,0
73_mutant_73_2.py,Pass,2,2,0
74_mutant_74_4.py,Pass,0,0,0
74_mutant_74_2.py,Pass,0,0,0
74_mutant_74_0.py,Pass,0,0,0
74_mutant_74_1.py,Pass,0,0,0
74_mutant_74_3.py,Pass,0,0,0
77_mutant_77_4.py,Pass,0,0,0
77_mutant_77_3.py,Pass,0,0,0
77_mutant_77_2.py,Pass,0,0,0
77_mutant_77_1.py,Pass,0,0,0
77_mutant_77_0.py,Pass,0,0,0
78_mutant_78_0.py,Pass,1,1,0
78_mutant_78_2.py,Fail,1,0,1
78_mutant_78_1.py,Fail,1,0,1
79_mutant_79_2.py,Pass,0,0,0
79_mutant_79_1.py,Pass,0,0,0
79_mutant_79_0.py,Pass,0,0,0
80_mutant_80_6.py,Fail,2,1,1
80_mutant_80_1.py,Pass,2,2,0
80_mutant_80_3.py,Pass,2,2,0
80_mutant_80_11.py,Fail,2,1,1
80_mutant_80_7.py,Fail,2,1,1
80_mutant_80_4.py,Pass,2,2,0
80_mutant_80_12.py,Fail,2,1,1
80_mutant_80_2.py,Pass,2,2,0
80_mutant_80_9.py,Pass,2,2,0
80_mutant_80_8.py,Fail,2,0,2
80_mutant_80_0.py,Fail,2,0,2
80_mutant_80_10.py,Fail,2,1,1
80_mutant_80_5.py,Fail,2,0,2
82_mutant_82_3.py,Fail,2,0,2
82_mutant_82_0.py,Pass,2,2,0
82_mutant_82_5.py,Fail,2,0,2
82_mutant_82_6.py,Pass,2,2,0
82_mutant_82_4.py,Fail,2,1,1
82_mutant_82_1.py,Fail,2,0,2
82_mutant_82_2.py,Pass,2,2,0
83_mutant_83_1.py,Pass,0,0,0
83_mutant_83_3.py,Pass,0,0,0
83_mutant_83_2.py,Pass,0,0,0
83_mutant_83_5.py,Pass,0,0,0
83_mutant_83_6.py,Pass,0,0,0
83_mutant_83_4.py,Pass,0,0,0
83_mutant_83_0.py,Pass,0,0,0
84_mutant_84_0.py,Pass,0,0,0
85_mutant_85_0.py,Pass,1,1,0
85_mutant_85_1.py,Pass,1,1,0
87_mutant_87_0.py,Pass,1,1,0
88_mutant_88_0.py,Pass,0,0,0
88_mutant_88_5.py,Pass,0,0,0
88_mutant_88_4.py,Pass,0,0,0
88_mutant_88_2.py,Pass,0,0,0
88_mutant_88_3.py,Pass,0,0,0
88_mutant_88_1.py,Pass,0,0,0
89_mutant_89_0.py,Pass,0,0,0
89_mutant_89_2.py,Pass,0,0,0
89_mutant_89_8.py,Pass,0,0,0
89_mutant_89_5.py,Pass,0,0,0
89_mutant_89_7.py,Pass,0,0,0
89_mutant_89_1.py,Pass,0,0,0
89_mutant_89_4.py,Pass,0,0,0
89_mutant_89_6.py,Pass,0,0,0
89_mutant_89_3.py,Pass,0,0,0
90_mutant_90_0.py,Fail,1,0,1
90_mutant_90_1.py,Pass,1,1,0
91_mutant_91_0.py,Pass,0,0,0
91_mutant_91_2.py,Pass,0,0,0
91_mutant_91_1.py,Pass,0,0,0
93_mutant_93_1.py,Pass,0,0,0
93_mutant_93_0.py,Pass,0,0,0
94_mutant_94_1.py,Pass,0,0,0
94_mutant_94_5.py,Pass,0,0,0
94_mutant_94_4.py,Pass,0,0,0
94_mutant_94_7.py,Pass,0,0,0
94_mutant_94_3.py,Pass,0,0,0
94_mutant_94_12.py,Pass,0,0,0
94_mutant_94_0.py,Pass,0,0,0
94_mutant_94_9.py,Pass,0,0,0
94_mutant_94_10.py,Pass,0,0,0
94_mutant_94_2.py,Pass,0,0,0
94_mutant_94_8.py,Pass,0,0,0
94_mutant_94_11.py,Pass,0,0,0
94_mutant_94_6.py,Pass,0,0,0
96_mutant_96_2.py,Pass,0,0,0
96_mutant_96_1.py,Pass,0,0,0
96_mutant_96_3.py,Pass,0,0,0
96_mutant_96_4.py,Pass,0,0,0
96_mutant_96_0.py,Pass,0,0,0
97_mutant_97_1.py,Pass,0,0,0
97_mutant_97_3.py,Pass,0,0,0
97_mutant_97_4.py,Pass,0,0,0
97_mutant_97_2.py,Pass,0,0,0
97_mutant_97_0.py,Pass,0,0,0
100_mutant_100_2.py,Pass,0,0,0
100_mutant_100_0.py,Pass,0,0,0
100_mutant_100_1.py,Pass,0,0,0
100_mutant_100_3.py,Pass,0,0,0
101_mutant_101_1.py,Pass,0,0,0
101_mutant_101_0.py,Pass,0,0,0
101_mutant_101_2.py,Pass,0,0,0
101_mutant_101_3.py,Pass,0,0,0
102_mutant_102_10.py,Pass,0,0,0
102_mutant_102_8.py,Pass,0,0,0
102_mutant_102_7.py,Pass,0,0,0
102_mutant_102_12.py,Pass,0,0,0
102_mutant_102_2.py,Pass,0,0,0
102_mutant_102_4.py,Pass,0,0,0
102_mutant_102_9.py,Pass,0,0,0
102_mutant_102_1.py,Pass,0,0,0
102_mutant_102_11.py,Pass,0,0,0
102_mutant_102_3.py,Pass,0,0,0
102_mutant_102_6.py,Pass,0,0,0
102_mutant_102_0.py,Pass,0,0,0
102_mutant_102_5.py,Pass,0,0,0
103_mutant_103_3.py,Pass,0,0,0
103_mutant_103_0.py,Pass,0,0,0
103_mutant_103_8.py,Pass,0,0,0
103_mutant_103_9.py,Pass,0,0,0
103_mutant_103_1.py,Pass,0,0,0
103_mutant_103_5.py,Pass,0,0,0
103_mutant_103_7.py,Pass,0,0,0
103_mutant_103_2.py,Pass,0,0,0
103_mutant_103_4.py,Pass,0,0,0
103_mutant_103_10.py,Pass,0,0,0
103_mutant_103_6.py,Pass,0,0,0
104_mutant_104_1.py,Pass,0,0,0
104_mutant_104_2.py,Pass,0,0,0
104_mutant_104_0.py,Pass,0,0,0
105_mutant_105_0.py,Fail,1,0,1
107_mutant_107_6.py,Pass,0,0,0
107_mutant_107_2.py,Pass,0,0,0
107_mutant_107_13.py,Pass,0,0,0
107_mutant_107_3.py,Pass,0,0,0
107_mutant_107_7.py,Pass,0,0,0
107_mutant_107_11.py,Pass,0,0,0
107_mutant_107_0.py,Pass,0,0,0
107_mutant_107_8.py,Pass,0,0,0
107_mutant_107_4.py,Pass,0,0,0
107_mutant_107_5.py,Pass,0,0,0
107_mutant_107_14.py,Pass,0,0,0
107_mutant_107_12.py,Pass,0,0,0
107_mutant_107_1.py,Pass,0,0,0
107_mutant_107_10.py,Pass,0,0,0
107_mutant_107_9.py,Pass,0,0,0
108_mutant_108_4.py,Fail,1,0,1
108_mutant_108_7.py,Fail,1,0,1
108_mutant_108_0.py,Fail,1,0,1
108_mutant_108_9.py,Fail,1,0,1
108_mutant_108_11.py,Fail,1,0,1
108_mutant_108_6.py,Fail,1,0,1
108_mutant_108_8.py,Fail,1,0,1
108_mutant_108_2.py,Fail,1,0,1
108_mutant_108_3.py,Fail,1,0,1
108_mutant_108_12.py,Fail,1,0,1
108_mutant_108_1.py,Fail,1,0,1
108_mutant_108_10.py,Fail,1,0,1
108_mutant_108_5.py,Fail,1,0,1
109_mutant_109_0.py,Fail,1,0,1
109_mutant_109_2.py,Fail,1,0,1
109_mutant_109_1.py,Pass,1,1,0
109_mutant_109_5.py,Pass,1,1,0
109_mutant_109_7.py,Pass,1,1,0
109_mutant_109_3.py,Pass,1,1,0
109_mutant_109_6.py,Pass,1,1,0
109_mutant_109_4.py,Fail,1,0,1
110_mutant_110_8.py,Pass,0,0,0
110_mutant_110_4.py,Pass,0,0,0
110_mutant_110_10.py,Pass,0,0,0
110_mutant_110_1.py,Pass,0,0,0
110_mutant_110_2.py,Pass,0,0,0
110_mutant_110_0.py,Pass,0,0,0
110_mutant_110_5.py,Pass,0,0,0
110_mutant_110_3.py,Pass,0,0,0
110_mutant_110_9.py,Pass,0,0,0
110_mutant_110_6.py,Pass,0,0,0
110_mutant_110_7.py,Pass,0,0,0
113_mutant_113_3.py,Fail,2,0,2
113_mutant_113_7.py,Fail,2,0,2
113_mutant_113_6.py,Fail,2,0,2
113_mutant_113_2.py,Fail,2,0,2
113_mutant_113_5.py,Fail,2,0,2
113_mutant_113_1.py,Fail,2,0,2
113_mutant_113_8.py,Fail,2,0,2
113_mutant_113_0.py,Fail,2,1,1
113_mutant_113_9.py,Fail,2,1,1
113_mutant_113_4.py,Fail,2,0,2
114_mutant_114_3.py,Fail,3,1,2
114_mutant_114_10.py,Pass,3,3,0
114_mutant_114_8.py,Fail,3,1,2
114_mutant_114_4.py,Fail,3,2,1
114_mutant_114_6.py,Fail,3,1,2
114_mutant_114_5.py,Fail,3,1,2
114_mutant_114_9.py,Fail,3,2,1
114_mutant_114_1.py,Fail,3,2,1
114_mutant_114_0.py,Fail,3,1,2
114_mutant_114_2.py,Fail,3,1,2
114_mutant_114_11.py,Fail,3,1,2
114_mutant_114_7.py,Fail,3,2,1
115_mutant_115_1.py,Pass,1,1,0
115_mutant_115_0.py,Pass,1,1,0
116_mutant_116_0.py,Pass,1,1,0
117_mutant_117_0.py,Pass,1,1,0
117_mutant_117_2.py,Pass,1,1,0
117_mutant_117_4.py,Fail,1,0,1
117_mutant_117_3.py,Fail,1,0,1
117_mutant_117_1.py,Pass,1,1,0
118_mutant_118_2.py,Fail,2,1,1
118_mutant_118_8.py,Fail,2,1,1
118_mutant_118_12.py,Fail,2,1,1
118_mutant_118_1.py,Fail,2,1,1
118_mutant_118_3.py,Fail,2,1,1
118_mutant_118_10.py,Fail,2,1,1
118_mutant_118_7.py,Fail,2,1,1
118_mutant_118_5.py,Fail,2,1,1
118_mutant_118_13.py,Pass,2,2,0
118_mutant_118_9.py,Fail,2,1,1
118_mutant_118_11.py,Fail,2,1,1
118_mutant_118_6.py,Fail,2,1,1
118_mutant_118_0.py,Fail,2,1,1
118_mutant_118_4.py,Fail,2,1,1
119_mutant_119_3.py,Fail,3,0,3
119_mutant_119_5.py,Fail,3,1,2
119_mutant_119_6.py,Fail,3,1,2
119_mutant_119_10.py,Fail,3,1,2
119_mutant_119_2.py,Fail,3,1,2
119_mutant_119_0.py,Fail,3,1,2
119_mutant_119_1.py,Fail,3,1,2
119_mutant_119_8.py,Fail,3,1,2
119_mutant_119_9.py,Fail,3,1,2
119_mutant_119_7.py,Pass,3,3,0
119_mutant_119_4.py,Pass,3,3,0
120_mutant_120_2.py,Pass,0,0,0
120_mutant_120_1.py,Pass,0,0,0
120_mutant_120_0.py,Pass,0,0,0
120_mutant_120_4.py,Pass,0,0,0
120_mutant_120_3.py,Pass,0,0,0
121_mutant_121_0.py,Pass,1,1,0
121_mutant_121_2.py,Pass,1,1,0
121_mutant_121_4.py,Pass,1,1,0
121_mutant_121_3.py,Pass,1,1,0
121_mutant_121_1.py,Pass,1,1,0
122_mutant_122_2.py,Pass,1,1,0
122_mutant_122_1.py,Pass,1,1,0
122_mutant_122_0.py,Pass,1,1,0
126_mutant_126_2.py,Fail,1,0,1
126_mutant_126_6.py,Pass,1,1,0
126_mutant_126_1.py,Pass,1,1,0
126_mutant_126_4.py,Fail,1,0,1
126_mutant_126_5.py,Pass,1,1,0
126_mutant_126_7.py,Pass,1,1,0
126_mutant_126_3.py,Fail,1,0,1
126_mutant_126_0.py,Pass,1,1,0
128_mutant_128_2.py,Pass,1,1,0
128_mutant_128_0.py,Pass,1,1,0
128_mutant_128_1.py,Pass,1,1,0
129_mutant_129_15.py,Pass,1,1,0
129_mutant_129_3.py,Pass,1,1,0
129_mutant_129_11.py,Pass,1,1,0
129_mutant_129_2.py,Pass,1,1,0
129_mutant_129_20.py,Pass,1,1,0
129_mutant_129_16.py,Pass,1,1,0
129_mutant_129_10.py,Pass,1,1,0
129_mutant_129_9.py,Pass,1,1,0
129_mutant_129_22.py,Pass,1,1,0
129_mutant_129_14.py,Pass,1,1,0
129_mutant_129_6.py,Pass,1,1,0
129_mutant_129_5.py,Pass,1,1,0
129_mutant_129_7.py,Pass,1,1,0
129_mutant_129_19.py,Pass,1,1,0
129_mutant_129_1.py,Fail,1,0,1
129_mutant_129_4.py,Pass,1,1,0
129_mutant_129_8.py,Pass,1,1,0
129_mutant_129_21.py,Pass,1,1,0
129_mutant_129_17.py,Pass,1,1,0
129_mutant_129_12.py,Pass,1,1,0
129_mutant_129_0.py,Fail,1,0,1
129_mutant_129_18.py,Pass,1,1,0
129_mutant_129_13.py,Pass,1,1,0
130_mutant_130_13.py,Pass,0,0,0
130_mutant_130_11.py,Pass,0,0,0
130_mutant_130_8.py,Pass,0,0,0
130_mutant_130_14.py,Pass,0,0,0
130_mutant_130_7.py,Pass,0,0,0
130_mutant_130_1.py,Pass,0,0,0
130_mutant_130_4.py,Pass,0,0,0
130_mutant_130_10.py,Pass,0,0,0
130_mutant_130_0.py,Pass,0,0,0
130_mutant_130_5.py,Pass,0,0,0
130_mutant_130_9.py,Pass,0,0,0
130_mutant_130_3.py,Pass,0,0,0
130_mutant_130_2.py,Pass,0,0,0
130_mutant_130_15.py,Pass,0,0,0
130_mutant_130_12.py,Pass,0,0,0
130_mutant_130_6.py,Pass,0,0,0
131_mutant_131_0.py,Pass,1,1,0
131_mutant_131_5.py,Fail,1,0,1
131_mutant_131_6.py,Fail,1,0,1
131_mutant_131_1.py,Pass,1,1,0
131_mutant_131_3.py,Pass,1,1,0
131_mutant_131_2.py,Pass,1,1,0
131_mutant_131_4.py,Pass,1,1,0
131_mutant_131_8.py,Fail,1,0,1
131_mutant_131_7.py,Fail,1,0,1
132_mutant_132_9.py,Pass,3,3,0
132_mutant_132_8.py,Pass,3,3,0
132_mutant_132_0.py,Pass,3,3,0
132_mutant_132_6.py,Pass,3,3,0
132_mutant_132_11.py,Pass,3,3,0
132_mutant_132_2.py,Pass,3,3,0
132_mutant_132_3.py,Pass,3,3,0
132_mutant_132_7.py,Pass,3,3,0
132_mutant_132_1.py,Pass,3,3,0
