code_id,status,num_of_tests,num_of_pass,num_of_fail
wrong_4_122.py,Fail,5.0,0,5
wrong_4_123.py,Fail,5.0,0,5
wrong_4_124.py,Fail,5.0,0,5
wrong_4_125.py,Fail,5.0,0,5
wrong_4_126.py,Fail,5.0,0,5
wrong_4_127.py,Fail,5.0,0,5
wrong_4_128.py,Fail,5.0,0,5
wrong_4_129.py,Fail,5.0,0,5
wrong_4_130.py,Fail,5.0,0,5
wrong_4_131.py,Fail,5.0,0,5
wrong_4_133.py,Fail,5.0,0,5
wrong_4_134.py,Fail,5.0,0,5
wrong_4_135.py,Fail,5.0,0,5
wrong_4_136.py,Fail,5.0,0,5
wrong_4_137.py,Fail,5.0,0,5
wrong_4_138.py,Fail,5.0,0,5
wrong_4_139.py,Fail,5.0,0,5
wrong_4_140.py,Fail,5.0,0,5
wrong_4_141.py,Fail,5.0,0,5
wrong_4_142.py,Fail,5.0,0,5
wrong_4_143.py,Fail,5.0,0,5
wrong_4_144.py,Fail,5.0,0,5
wrong_4_145.py,Pass,5.0,5,0
wrong_4_146.py,Fail,5.0,0,5
wrong_4_147.py,Fail,5.0,0,5
wrong_4_148.py,Fail,5.0,0,5
wrong_4_149.py,Fail,5.0,0,5
wrong_4_150.py,Fail,5.0,0,5
wrong_4_151.py,Fail,5.0,0,5
wrong_4_152.py,Fail,5.0,0,5
wrong_4_153.py,Fail,5.0,0,5
wrong_4_154.py,Fail,5.0,0,5
wrong_4_155.py,Fail,5.0,0,5
wrong_4_156.py,Fail,5.0,0,5
wrong_4_157.py,Fail,5.0,0,5
wrong_4_158.py,Fail,5.0,0,5
wrong_4_159.py,Fail,5.0,0,5
wrong_4_160.py,Fail,5.0,0,5
wrong_4_163.py,Fail,5.0,0,5
wrong_4_164.py,Fail,5.0,0,5
wrong_4_165.py,Fail,5.0,0,5
wrong_4_166.py,Fail,5.0,0,5
wrong_4_167.py,Fail,5.0,0,5
wrong_4_168.py,Fail,5.0,0,5
wrong_4_169.py,Fail,5.0,0,5
wrong_4_170.py,Fail,5.0,0,5
wrong_4_171.py,Fail,5.0,0,5
wrong_4_173.py,Fail,5.0,0,5
wrong_4_174.py,Fail,5.0,0,5
wrong_4_175.py,Fail,5.0,0,5
wrong_4_176.py,Fail,5.0,1,4
wrong_4_179.py,Fail,5.0,0,5
wrong_4_180.py,Fail,5.0,0,5
wrong_4_181.py,Fail,5.0,0,5
wrong_4_182.py,Fail,5.0,0,5
wrong_4_183.py,Fail,5.0,0,5
wrong_4_184.py,Fail,5.0,0,5
wrong_4_185.py,Fail,5.0,0,5
wrong_4_186.py,Fail,5.0,0,5
wrong_4_187.py,Pass,5.0,5,0
wrong_4_188.py,Fail,5.0,0,5
wrong_4_190.py,Fail,5.0,0,5
wrong_4_191.py,Fail,5.0,0,5
wrong_4_192.py,Pass,5.0,5,0
wrong_4_194.py,Fail,5.0,0,5
wrong_4_195.py,Fail,5.0,0,5
wrong_4_196.py,Fail,5.0,0,5
wrong_4_197.py,Fail,5.0,0,5
wrong_4_198.py,Fail,5.0,0,5
wrong_4_199.py,Fail,5.0,0,5
wrong_4_201.py,Fail,5.0,1,4
wrong_4_202.py,Fail,5.0,0,5
wrong_4_203.py,Fail,5.0,0,5
wrong_4_204.py,Fail,5.0,1,4
wrong_4_205.py,Fail,5.0,1,4
wrong_4_206.py,Fail,5.0,1,4
wrong_4_207.py,Fail,5.0,0,5
wrong_4_208.py,Fail,5.0,0,5
wrong_4_209.py,Fail,5.0,0,5
wrong_4_210.py,Fail,5.0,0,5
wrong_4_211.py,Fail,5.0,0,5
wrong_4_212.py,Fail,5.0,0,5
wrong_4_214.py,Fail,5.0,0,5
wrong_4_216.py,Fail,5.0,0,5
wrong_4_218.py,Pass,5.0,5,0
wrong_4_219.py,Pass,5.0,5,0
wrong_4_220.py,Pass,5.0,5,0
wrong_4_222.py,Fail,5.0,0,5
wrong_4_223.py,Fail,5.0,0,5
wrong_4_224.py,Fail,5.0,0,5
wrong_4_225.py,Fail,5.0,0,5
wrong_4_226.py,Fail,5.0,0,5
wrong_4_227.py,Pass,5.0,5,0
wrong_4_228.py,Fail,5.0,0,5
wrong_4_229.py,Fail,5.0,0,5
wrong_4_230.py,Fail,5.0,1,4
wrong_4_231.py,Pass,5.0,5,0
wrong_4_232.py,Fail,5.0,1,4
wrong_4_233.py,Fail,5.0,0,5
wrong_4_234.py,Fail,5.0,0,5
wrong_4_235.py,Fail,5.0,0,5
wrong_4_236.py,Fail,5.0,0,5
wrong_4_238.py,Fail,5.0,0,5
wrong_4_239.py,Fail,5.0,0,5
wrong_4_241.py,Fail,5.0,0,5
wrong_4_242.py,Fail,5.0,0,5
wrong_4_243.py,Fail,5.0,0,5
wrong_4_244.py,Fail,5.0,0,5
wrong_4_245.py,Fail,5.0,0,5
wrong_4_246.py,Fail,5.0,0,5
wrong_4_247.py,Fail,5.0,0,5
wrong_4_248.py,Fail,5.0,0,5
wrong_4_249.py,Fail,5.0,0,5
wrong_4_250.py,Fail,5.0,0,5
wrong_4_251.py,Fail,5.0,0,5
wrong_4_252.py,Fail,5.0,0,5
wrong_4_253.py,Fail,5.0,0,5
wrong_4_255.py,Fail,5.0,0,5
wrong_4_256.py,Fail,5.0,0,5
wrong_4_257.py,Fail,5.0,0,5
wrong_4_258.py,Fail,5.0,0,5
wrong_4_260.py,Fail,5.0,0,5
wrong_4_262.py,Fail,5.0,0,5
wrong_4_263.py,Fail,5.0,0,5
wrong_4_265.py,Fail,5.0,0,5
wrong_4_266.py,Fail,5.0,0,5
wrong_4_267.py,Fail,5.0,0,5
wrong_4_270.py,Fail,5.0,1,4
wrong_4_271.py,Fail,5.0,1,4
wrong_4_272.py,Fail,5.0,1,4
wrong_4_273.py,Fail,5.0,0,5
wrong_4_274.py,Fail,5.0,0,5
wrong_4_276.py,Fail,5.0,0,5
wrong_4_278.py,Fail,5.0,0,5
wrong_4_279.py,Fail,5.0,0,5
wrong_4_281.py,Fail,5.0,0,5
wrong_4_282.py,Fail,5.0,0,5
wrong_4_283.py,Fail,5.0,0,5
wrong_4_284.py,Fail,5.0,0,5
wrong_4_285.py,Fail,5.0,0,5
wrong_4_286.py,Fail,5.0,0,5
wrong_4_288.py,Fail,5.0,0,5
wrong_4_289.py,Fail,5.0,0,5
wrong_4_290.py,Fail,5.0,0,5
wrong_4_291.py,Fail,5.0,0,5
wrong_4_292.py,Fail,5.0,0,5
wrong_4_293.py,Fail,5.0,0,5
wrong_4_294.py,Fail,5.0,0,5
wrong_4_295.py,Fail,5.0,0,5
wrong_4_296.py,Fail,5.0,0,5
wrong_4_297.py,Fail,5.0,0,5
wrong_4_298.py,Fail,5.0,0,5
wrong_4_299.py,Fail,5.0,0,5
wrong_4_300.py,Fail,5.0,0,5
wrong_4_301.py,Fail,5.0,0,5
wrong_4_302.py,Fail,5.0,0,5
wrong_4_303.py,Fail,5.0,0,5
wrong_4_304.py,Fail,5.0,0,5
wrong_4_305.py,Fail,5.0,0,5
wrong_4_306.py,Fail,5.0,0,5
wrong_4_307.py,Fail,5.0,0,5
wrong_4_308.py,Fail,5.0,0,5
wrong_4_309.py,Fail,5.0,0,5
wrong_4_310.py,Fail,5.0,0,5
wrong_4_311.py,Fail,5.0,0,5
wrong_4_312.py,Fail,5.0,0,5
wrong_4_314.py,Fail,5.0,0,5
wrong_4_316.py,Fail,5.0,0,5
wrong_4_317.py,Fail,5.0,0,5
wrong_4_318.py,Fail,5.0,0,5
wrong_4_321.py,Fail,5.0,0,5
wrong_4_323.py,Fail,5.0,0,5
wrong_4_324.py,Fail,5.0,0,5
wrong_4_325.py,Fail,5.0,0,5
wrong_4_326.py,Fail,5.0,0,5
wrong_4_327.py,Fail,5.0,0,5
wrong_4_328.py,Fail,5.0,0,5
wrong_4_329.py,Fail,5.0,0,5
wrong_4_330.py,Fail,5.0,0,5
wrong_4_331.py,Fail,5.0,0,5
wrong_4_332.py,Fail,5.0,0,5
wrong_4_333.py,Fail,5.0,0,5
wrong_4_334.py,Fail,5.0,0,5
wrong_4_335.py,Fail,5.0,0,5
wrong_4_336.py,Fail,5.0,1,4
wrong_4_337.py,Fail,5.0,1,4
wrong_4_338.py,Fail,5.0,1,4
wrong_4_339.py,Fail,5.0,0,5
wrong_4_340.py,Fail,5.0,0,5
wrong_4_341.py,Fail,5.0,0,5
wrong_4_343.py,Fail,5.0,0,5
wrong_4_344.py,Fail,5.0,0,5
wrong_4_345.py,Fail,5.0,0,5
wrong_4_346.py,Fail,5.0,0,5
wrong_4_347.py,Fail,5.0,0,5
wrong_4_348.py,Fail,5.0,0,5
wrong_4_349.py,Fail,5.0,0,5
wrong_4_350.py,Fail,5.0,1,4
wrong_4_351.py,Pass,5.0,5,0
wrong_4_352.py,Fail,5.0,1,4
wrong_4_353.py,Fail,5.0,0,5
wrong_4_355.py,Fail,5.0,0,5
wrong_4_356.py,Fail,5.0,0,5
wrong_4_357.py,Fail,5.0,0,5
